name,image_url,product_url,cost_price,price,category_name,reviews,stars,is_best_seller,quantity
"AggAuto Universal 40 inchx13 inch Car Grill Mesh - Aluminum Alloy Automotive Grille Insert Bumper 6x12mm Rhombic Hole, One of the Most Multifunctional Shape Grids 100x33cm Black",https://m.media-amazon.com/images/I/81RZZxicwlL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08PBM1C2F,19.99,25.99,"Paint, Body  Trim Products",3136,4.3,TRUE,50
"Dodge Ram 1500 2009-2018, for 2019-2022 Dodge Ram 1500 Pickup Classic Truck Tailgate Assist Shock Strut Kit Fit (Not fit for New Version), for Dodge Ram 2500/3500 2010-2019 ARANA",https://m.media-amazon.com/images/I/61L8RTK0ZrL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BTHMNR71,29.99,31.99,"Paint, Body  Trim Products",1396,4.2,FALSE,50
"Handmade Leather Recipe Book, Personalized Engraving Name Journal Notebook, Custom Family Cookbooks, Anniversary|Birthday|Thanksgiving|Christmas|Mother's Day Gift for Wife, Mom, Grandma, Sister",https://m.media-amazon.com/images/I/81Sln+YgeRL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0C9QHHDK5,19.99,23.988,Handmade Stationery  Party Supplies,3,3.9,FALSE,50
"Joyppy 1008 Pcs Rider Waite Smith Mini Tarot Stickers, 12 Sets Full Deck Tarot Card Stickers for Tarot Journal & Planner - 3.2 cm x 1.9 cm, 4 Tarot Meaning Cheat Sheets Included for Learning & Spreads",https://m.media-amazon.com/images/I/81T-WRh2xRL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0B3RDJ869,26.95,32.34,Handmade Stationery  Party Supplies,530,4.8,TRUE,6
"Happy Birth-TAY! Birthday Card for Daughter, Swifty Birthday Card, Folklore for Her [00500]",https://m.media-amazon.com/images/I/41Np+3f5tTL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BX5KM3BD,9.95,11.94,Handmade Stationery  Party Supplies,1,5,TRUE,50
Harry Bookmark,https://m.media-amazon.com/images/I/41yRRQ0Rq2L._AC_UL320_.jpg,https://www.amazon.ca/dp/B0CCCN75MF,9.95,11.94,Handmade Stationery  Party Supplies,0,0,FALSE,3
"Stamp by Me | Ex Libris | Personalized Wooden Book Stamp | Self-inking Stamps | Clear Printy | For Books, Page, Letter, Journal, Diary | Library, Teacher, Book Owners | Wood | Round | 4 Designs",https://m.media-amazon.com/images/I/71X5ITFeggL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08X3X2KCK,22.99,27.588,Handmade Stationery  Party Supplies,54,4.8,FALSE,0
Lightailing Light for Lego- 43217 ‘Up’ House - Led Lighting Kit Compatible with Lego Building Blocks Model - NOT Included The Model Set,https://m.media-amazon.com/images/I/71Jk1FhXX2L._AC_UL320_.jpg,https://www.amazon.ca/dp/B0C6XVFJWY,32.99,39.588,Building  Construction Toys,4,3.7,FALSE,0
"LEGO Harry Potter Hogwarts Astronomy Tower 75969, Castle Toy Playset with 8 Character Minifigures Including Harry Potter and Draco Malfoy, Wizarding World, Birthday Gifts for Kids, Girls & Boys",https://m.media-amazon.com/images/I/81nGM1mQyVL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0858JV9RD,118.98,139.99,Building  Construction Toys,3128,4.8,FALSE,16
"LEGO Disney The Little Mermaid Royal Clamshell 43225 Collectible Adult Building Set, Gift for Disney Princess Movie Fans Ages 18 and Up, Featuring Ariel, Ursula, King Triton, Sebastian and Flounder",https://m.media-amazon.com/images/I/81xtDYfxnOL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BSR9HFJB,206.11,219.99,Building  Construction Toys,21,4.5,FALSE,50
"LEGO Disney Princess Ultimate Adventure Castle Building Toy 43205, Kids Can Build a Toy Disney Castle, Disney Gift Idea for Boys Girls with 5 Disney Princess Mini-Dolls, Ariel, Rapunzel and Snow White",https://m.media-amazon.com/images/I/81kzh21QglL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09XVP2K2S,126.74,152.088,Building  Construction Toys,317,4.7,FALSE,100
Mens Men's Cotton Performance Short Sleeve T-Shirt,https://m.media-amazon.com/images/I/71HqKxKwYQL._AC_UL320_.jpg,https://www.amazon.ca/dp/B071HG8GSV,12.99,15.588,Men's Clothing,28355,4.3,FALSE,100
Saxx Men's Underwear - Daytripper Boxer Brief Fly 10Pk with Built-in Pouch Support - Underwear for Men,https://m.media-amazon.com/images/I/41qeqGUVI+L._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BQ17LP9W,259.95,311.94,Men's Clothing,320,4.4,FALSE,50
Mens Pants Joggers with Pockets Casual Sweatpants Pants Cotton Drawstring Chino Pants Twill Track Jogging Pant,https://m.media-amazon.com/images/I/61CBHgOEEGL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0B721K6SZ,46.98,56.376,Men's Clothing,73,4.1,TRUE,100
Men's Underwear Breathable Boxer Briefs Bamboo Rayon Trunks Multipack,https://m.media-amazon.com/images/I/81Lgdj8e35L._AC_UL320_.jpg,https://www.amazon.ca/dp/B085G26XMT,46.99,56.388,Men's Clothing,13204,4.4,FALSE,100
Mens Long Sleeve Slim Fit Dress Shirts,https://m.media-amazon.com/images/I/51m3RtaglUL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07CK1DDXH,29.99,42.99,Men's Clothing,3854,4.3,FALSE,200
Add Your Own Custom Text Name Personalized Message or Image Custom T-Shirts Ultra Soft Unisex T-Shirt,https://m.media-amazon.com/images/I/61zTK7Hcl2L._AC_UL320_.jpg,https://www.amazon.ca/dp/B0B4NHZJQ3,23.2,27.84,Men's Clothing,45,3.9,FALSE,8
Men's Polo Shirt Short Sleeve Regular Solid Short Sleeve Casual Moisture Wicking Loose Tee,https://m.media-amazon.com/images/I/91u0lZW1mnL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0B3DV7WQ7,19.99,23.988,Men's Clothing,53,3.6,FALSE,24
Men's Tactical Short Sleeve Military Shirts Rapid Assault Sleeve Combat T-Shirt Outdoor Pullover,https://m.media-amazon.com/images/I/61fOOZqCiCL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07TWM95PK,38.98,46.776,Men's Clothing,14,4.5,FALSE,0
Men's Sports 3D Printed Round Neck Short Sleeve T-Shirt,https://m.media-amazon.com/images/I/51aH8nOA01L._AC_UL320_.jpg,https://www.amazon.ca/dp/B07C1NFY32,18.98,22.776,Men's Clothing,247,3.6,FALSE,0
Men's Casual Three-Button Stripe Lined Cotton Twill Suit Jacket,https://m.media-amazon.com/images/I/719trY-DPEL._AC_UL320_.jpg,https://www.amazon.ca/dp/B01EHRGOGA,84.01,100.812,Men's Clothing,560,3.8,FALSE,100
9 Pack Cotton Underwear for Women Sexy Low Rise Ribbed Hipster Breathable Soft Womens Bikini Panties Cheeky S-XL,https://m.media-amazon.com/images/I/71aPwiiOk3S._AC_UL320_.jpg,https://www.amazon.ca/dp/B099R6FMDR,25.99,49.99,Women's Clothing,9648,4.3,FALSE,300
Womens Intimate Apparel Bikini,https://m.media-amazon.com/images/I/81Aj7iMtrDL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08QDN1LY6,14.78,17.736,Women's Clothing,155,4.1,FALSE,100
Women's High Waist Cotton Post Partum Briefs Underwear C Section Panties Soft Breathable Full Coverage Underpants,https://m.media-amazon.com/images/I/61JMK2+2WvL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07Y36YQWJ,32.99,39.588,Women's Clothing,22878,4.5,FALSE,200
Women's Vest - Stand Collar Lightweight Zip Quilted Vest for Women,https://m.media-amazon.com/images/I/71S5qZQCQZL._AC_UL320_.jpg,https://www.amazon.ca/dp/B083QCB1FN,35.99,43.188,Women's Clothing,10400,4.2,TRUE,100
Maternity Leggings Over The Belly Non-See-Through Butt Lift Soft Pregnancy Workout Pants Active Wear for Women,https://m.media-amazon.com/images/I/61EiJCUBQjL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BLVB3ZVW,31.99,35.99,Women's Clothing,53,3.9,FALSE,50
WindowAlert Butterfly Anti-Collision Decal - UV-Reflective Window Decal to Protect Wild Birds from Glass Collisions - Made in The USA,https://m.media-amazon.com/images/I/91mhfPh-2BL._AC_UL320_.jpg,https://www.amazon.ca/dp/B001OE6WHG,9.95,11.94,Backyard Birding,1719,4.4,FALSE,50
"Hummingbird Feeder for Outdoors Hanging, 2 Pack, Leak-Proof, Easy to Clean and Refill, Saucer Humming Feeder for Hummer Birds, Including Hanging Hook, with 5 Feeding Ports",https://m.media-amazon.com/images/I/61SW3qls-ML._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BNPF9NR1,24.99,29.988,Backyard Birding,44,4.4,FALSE,27
"Ant Moat for Hummingbird Feeder, Insect Guard with Large Capacity, 2 Pack(Red)",https://m.media-amazon.com/images/I/71uHztJLRHL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09BCLNB7V,14.6,18.99,Backyard Birding,2596,4.7,FALSE,42
"8 PCS DIY Chicken Feeder Poultry Feeder Port Gravity Feed Kit, Rain Proof, Weather Resistant, No Waste Automatic Chick Feeders, for Buckets, Barrels, Bins, Troughs (8 Ports,1 Hole Saw)",https://m.media-amazon.com/images/I/61SfrQJdSEL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09VBPGY46,41.99,52.99,Backyard Birding,62,4.3,FALSE,0
"Osoeri Smart Bird Feeder with Camera, 1080P HD AI Identify Wild Bird Watching Camera, Auto Capture Bird Videos & Motion Detection, DIY Add-ons & Hummingbird Feeder, Bird Camera Gift for Bird Lover",https://m.media-amazon.com/images/I/91K45TUgglL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0CCV5X48Q,169.99,203.988,Backyard Birding,0,0,FALSE,0
50ft Garden Hose-Expandable Water Hose with 10 Function Spray Nozzle. Heavy Duty Leak Proof with Durable 2-Latex,https://m.media-amazon.com/images/I/61Pa4YRSMLL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09VT6YQWW,23.99,29.5,Garden Structures  Germination Equipment,519,3.9,TRUE,89
"The Home Depot 49022-25PK Heavy Duty Brown Paper Lawn and Refuse Bags for Home and Garden, 30 gal (Pack of 25)",https://m.media-amazon.com/images/I/71+LkZYtCbL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0777TQYSW,37.14,40.8,Garden Structures  Germination Equipment,190,4.6,TRUE,300
"35 Pcs Plant Clips, Self-Adhesive Plant Clips for Climbing Plants Invisible Plant Wall Fixture Clips Leaf Shape Clip Vines Holder for Plant Garden Cable Wire Fixing",https://m.media-amazon.com/images/I/61irp7Ov7+L._AC_UL320_.jpg,https://www.amazon.ca/dp/B09MQFFWM2,10.99,11.99,Garden Structures  Germination Equipment,210,4.5,FALSE,100
ZDZBLX 300 PCS Tomato Clips Plant Support Garden Clips Tomato Trellis Clips Stem Support Plant Support Clips for Tomatoes Vines Flower Vegetables Climbing Plant to Grow Upright and Healthier (White),https://m.media-amazon.com/images/I/61rYele8SGL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0981QWLJ8,9.5,20.99,Garden Structures  Germination Equipment,358,4.5,FALSE,50
Children's Inflatable Castle Rocket Jumping Bed Indoor and Outdoor Children's Trampoline Household Playground Toys,https://m.media-amazon.com/images/I/71uqmbuYDPS._AC_UL320_.jpg,https://www.amazon.ca/dp/B0C9QCKX73,4822.49,5786.988,Children's Outdoor Inflatable Bouncers  Bouncy Castles,0,0,FALSE,0
"Inflatable Castle for Children,Indoor Small Inflatable Castle and Slide,Ocean Ball Pool Naughty Castle Octopus Trampoline Slide Childrens Playground",https://m.media-amazon.com/images/I/61K+ZileC8L._AC_UL320_.jpg,https://www.amazon.ca/dp/B0C9QCKT1H,1813.1,2175.72,Children's Outdoor Inflatable Bouncers  Bouncy Castles,0,0,FALSE,0
Inflatable Castle for Kids Inflatable Castle Playground Equipment Children's Play House Indoor and Outdoor Small Trampoline Fortress Bouncy Castle,https://m.media-amazon.com/images/I/4109VKolwFL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0C9QCKS69,6012.59,7215.108,Children's Outdoor Inflatable Bouncers  Bouncy Castles,0,0,FALSE,9
Bouncy Castles Children's Inflatable Castle Home Trampoline Indoor and Outdoor Jumping Bed Kindergarten Slide Playground,https://m.media-amazon.com/images/I/61Ux8s4j5cS._AC_UL320_.jpg,https://www.amazon.ca/dp/B0C9QCK3WJ,4814.99,5777.988,Children's Outdoor Inflatable Bouncers  Bouncy Castles,0,0,FALSE,0
Inflatable Castle Children's Inflatable Castle Small Trampoline Indoor and Outdoor Party Activities Inflatable,https://m.media-amazon.com/images/I/61FqDybw7gL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0C9QCK3VL,2158.19,2589.828,Children's Outdoor Inflatable Bouncers  Bouncy Castles,0,0,FALSE,0
